"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"289-0221-008-0000","1412","Mipaty","95608","3","2 (2 0)","2017","0.2690","1957","","","","0","15","564500.00","564500.00","570000.00","","06/17/03","","0"
"247-021-030","6935","Lincoln Creek Cr.","95608","3","2 (2 0)","2133","0.2000","1978","","","","0","7","395000.00","395000.00","383000.00","","06/16/03","","0"
"232-0373-013-0000","6407","Belgrove","95608","3","2 (2 0)","1456","0.1600","1962","","","","0","189","254500.00","254500.00","249900.00","","05/29/03","","0"
"236-0312-006-0000","6357","MEADOWVISTA","95608","4","3 (2 1)","1878","0.1500","1970","","","","0","43","314900.00","314900.00","314900.00","","07/18/03","","0"
"260-0350-014-0000","6313","Sutter","95608","3","1 (1 0)","1201","0.7600","1950","","","","0","6","355000.00","355000.00","357000.00","","06/03/03","","0"
"247-0143-006-0000","4341","NORTHAMPTON","95608","4","3 (2 1)","2106","0.2600","1967","","","","0","4","340000.00","340000.00","338000.00","","05/30/03","","0"
"247-0034-001-0000","4531","NORTHAMPTON","95608","4","4 (3 1)","2305","0.3000","1959","","","","0","14","339900.00","339900.00","340000.00","","05/27/03","","0"
"236-0281-061-0000","6036","Muldrow","95608","3","2 (2 0)","1773","0.5300","1970","","","","0","10","389000.00","389000.00","389000.00","","06/13/03","","0"
"230-0264-007-0000","5101","Locust","95608","3","2 (2 0)","1600","0.2300","1973","","","","0","15","289000.00","289000.00","283000.00","","06/16/03","","0"
"260-0023-022-0000","3900","California","95608","2","1 (1 0)","1100","0.1420","1948","","","","0","64","249500.00","209000.00","210000.00","","08/27/03","","0"
"247-0032-008-0000","4541","Brandywine","95608","4","2 (2 0)","1908","0.2550","1960","","","","0","6","329000.00","329000.00","329000.00","","06/20/03","","0"
"229-0272-010-0000","5912","Marlin","95608","4","2 (2 0)","1344","0.1300","1961","","","","0","6","209900.00","209900.00","209900.00","","06/23/03","","0"
"289-0361-006","1231","BEARD","95608","3","2 (2 0)","1418","0.2100","1960","","","","0","42","360000.00","349500.00","346000.00","","07/25/03","","0"
"272-0241-029-0000","2720","Hoffman Woods","95608","2","3 (2 1)","1544","0.0840","1990","","","","0","77","259900.00","245000.00","244300.00","","08/29/03","","0"
"272-0090-037-0000","5245","Monitor","95608","3","2 (2 0)","2135","0.2300","2003","","","","0","181","405750.00","395000.00","405000.00","","10/29/03","","0"
"273-0311-068-0000","6044","Landis","95608","3","2 (2 0)","1744","0.1400","1989","","","","0","54","284950.00","284950.00","282000.00","","07/25/03","","0"
"256-0112-016","3540","comstock","95608","3","2 (1 1)","1547","0.2800","1956","","","","0","6","229500.00","235000.00","235000.00","","06/16/03","","0"
"282-0330-044-0000","2356","Via Camino","95608","2","3 (2 1)","1166","0.0200","1972","","","","0","10","175000.00","175000.00","171000.00","","06/19/03","","0"
"230-0411-011-0000","5336","Mustang","95608","3","2 (2 0)","1643","0.3160","1962","","","","0","8","334950.00","334950.00","340000.00","","06/06/03","","0"
"272-0171-035-0000","5200","Marconi","95608","3","1 (1 0)","1111","0.3190","1942","","","","0","56","239900.00","219990.00","211000.00","","08/08/03","","0"
"258-0350-031-0000","4036","KNOLL TOP COURT","95608","3","3 (1 2)","1300","0.0300","1973","","","","0","3","175000.00","175000.00","175000.00","","06/12/03","","0"
"271-0254-003-0000","4720","Hazelwood","95608","3","1 (1 0)","1120","0.2400","1954","","","","0","85","232000.00","225000.00","225000.00","","09/18/03","","0"
"260-0390-027-0000","3400","Lindi","95608","4","3 (3 0)","2565","0.2300","1984","","","","0","25","459500.00","459500.00","459500.00","","07/18/03","","0"
"289-0475-005-0000","4901","Oak Vista","95608","3","2 (2 0)","1600","","1974","","","","0","131","327000.00","327000.00","322000.00","","08/07/03","","0"
"283-0131-013-0000","2247","Homewood","95608","3","2 (2 0)","1249","0.2600","1958","","","","0","18","269000.00","275000.00","275000.00","","08/08/03","","0"
"272-0313-012-0000","2510","El Tonas","95608","3-4","3 (2 1)","2200","0.2300","1956","","","","0","260","329950.00","350000.00","350000.00","","06/30/03","","0"
"230-0321-022-0000","4393","Virgusell","95608","5","3 (2 1)","2385","0.3100","9999","","","","0","8","325000.00","325000.00","325000.00","","06/20/03","","0"
"232-0530-035-0000","6029","Casa Alegre","95608","2","3 (2 1)","1166","0.0200","1973","","","","0","36","172000.00","172000.00","172000.00","","08/21/03","","0"
"271-0294-004-0000","4844","Hazelwood","95608","3","1 (1 0)","1120","0.2296","1954","Fixer","","","0","36","210000.00","210000.00","195000.00","","07/23/03","","0"
"232-0231-011","6253","TEMPLETON DR","95608","3","2 (2 0)","1135","0.2000","1958","","","","0","14","226000.00","226000.00","226000.00","","07/11/03","","0"
"232-0363-020-0000","5727","Parkoaks","95608","4","2 (2 0)","1257","0.1800","1961","","","","0","220","234950.00","234950.00","234950.00","","06/27/03","","0"
"232-0225-007-0000","5417","Earnell","95608","3","2 (2 0)","1263","0.1690","1958","","","","0","31","235000.00","235000.00","230000.00","","07/11/03","","0"
"283-0131-006-0000","5324","Halsted","95608","3","2 (2 0)","1276","0.2500","1959","","","","0","61","345000.00","345000.00","302000.00","","08/01/03","","0"
"247-0183-003-0000","4332","Prospect","95608","3","2 (2 0)","1504","0.5190","1956","","","","0","13","425000.00","399900.00","399000.00","","06/25/03","","0"
"282-0360-027-0000","4832","Thor","95608","3-4","2 (2 0)","1837","0.1800","1975","","","","0","378","375000.00","355000.00","347000.00","","07/31/03","","0"
"289-0035-006-0000","1621","Mission","95608","3","2 (2 0)","1893","0.2900","1951","","","","0","77","359000.00","359900.00","355000.00","","06/26/03","","0"
"271-0063-021-0000","4701","Robertson","95608","3","2 (2 0)","1291","0.2900","1954","","","","0","43","314900.00","284900.00","272000.00","","07/28/03","","0"
"247-0043-011-0000","4500","RUSTIC","95608","3","3 (2 1)","2050","0.2700","1960","","","","0","36","339900.00","335000.00","335000.00","","07/08/03","","0"
"273-0161-002-0000","2813","Panay","95608","4","3 (3 0)","2200","0.2500","1957","","","","0","41","335000.00","335000.00","328000.00","","07/29/03","","0"
"222-2222-222-2222","4819","CAMERON RANCH","95608","3","2 (2 0)","1995","0.2300","1961","","","","0","68","389000.00","379000.00","372500.00","","08/21/03","","0"
"232-0225-001-0000","5461","Earnell","95608","3","2 (2 0)","1078","0.1300","1958","","","","0","210","213500.00","213500.00","215000.00","","06/20/03","","0"
"245-0260-060-0000","6826","Lincoln","95608","5","3 (3 0)","3523","0.2010","2003","","","","0","120","465000.00","465000.00","465000.00","","11/14/03","","0"
"247-0032-031-0000","6810","Rappahannock","95608","4","2 (2 0)","1944","0.2370","1967","","","","0","3","322000.00","322000.00","322000.00","","06/04/03","","0"
"282-0252-025-0000","5033","San Marque","95608","3","1 (1 0)","1025","0.2300","1955","","","","0","13","229000.00","239000.00","237750.00","","06/19/03","","0"
"230-0860-031-0000","5734","Cartier","95608","4","3 (2 1)","2201","0.1870","1999","","","","0","15","379900.00","379900.00","379000.00","","06/21/03","","0"
"245-0140-150-0000","4230","Josh","95608","4","2 (2 0)","2322","0.2500","1989","","","","0","25","395000.00","395000.00","387000.00","","08/01/03","","0"
"271-0323-010-0000","4706","Oakshire","95608","5","3 (3 0)","2566","0.2600","1972","","","","0","17","369000.00","339000.00","332000.00","","06/26/03","","0"
"246-0291-004-0000","6276","WINDING","95608","3","2 (2 0)","1649","0.2100","1973","","","","0","103","239950.00","239950.00","239950.00","","07/23/03","","0"
"282-0113-020-0000","4937","Donovan","95608","4","2 (2 0)","1563","0.2310","1954","","","","0","387","234950.00","234950.00","234000.00","","06/20/03","","0"
"271-0101-062","5006","ROBERTSON","95608","4","3 (2 1)","2240","0.2600","1987","","","","0","69","349950.00","349950.00","350000.00","","07/03/03","","0"
"245-0112-037","6387","Perrin","95608","3","2 (2 0)","1420","0.1900","1971","","","","0","16","287900.00","284950.00","288500.00","","06/30/03","","0"
"272-0210-001-0000","2742","Walnut","95608","2","1 (1 0)","1146","0.3900","1951","","","","0","1","189999.00","189999.00","195000.00","","06/10/03","","0"
"245-0083-001-0000","4431","Rollingrock","95608","3","2 (2 0)","1481","0.3270","1960","","","","0","52","325500.00","298000.00","295000.00","","08/28/03","","0"
"271-0264-003-0000","5012","Kenneth","95608","3","2 (1 1)","1394","0.3500","1953","","","","0","0","235000.00","235000.00","235000.00","","07/14/03","","0"
"236-0305-009-0000","5303","Flagstone","95608","3","1 (1 0)","1000","0.1390","1961","","","","0","64","224900.00","214900.00","210000.00","","08/27/03","","0"
"236-0122-004-0000","5219","SCHUYLER","95608","3","2 (2 0)","1419","0.1900","1959","","","","0","8","242000.00","242000.00","242000.00","","07/01/03","","0"
"256-0330-048-0000","4537","Foster","95608","3","2 (2 0)","1263","0.0900","1973","","","","0","7","199700.00","199700.00","201700.00","","07/28/03","","0"
"230-0181-013-0000","4409","Bela","95608","3","3 (2 1)","1798","0.2300","1967","","","","0","88","350000.00","350000.00","350000.00","","07/23/03","","0"
"273-0290-012-0000","3005","Parkwood","95608","4","4 (3 1)","3070","0.3500","1971","","","","0","99","659000.00","625000.00","625000.00","","09/30/03","","0"
"283-0070-075-0000","5146","Melvin","95608","4","2 (2 0)","1893","0.1590","1979","","","","0","12","309000.00","309000.00","302500.00","","07/28/03","","0"
"260-0165-023-0000","6221","Landis","95608","3","4 (3 1)","2321","0.1980","1994","","","","0","32","398000.00","398000.00","390000.00","","07/25/03","","0"
"258-0072-026-0000","5637","ENGLE","95608","3","3 (2 1)","2500","0.4100","1987","","","","0","27","415000.00","415000.00","415000.00","","07/25/03","","0"
"247-0191-004-0000","4321","Marshall","95608","3","2 (2 0)","2274","0.3890","1963","","","","0","348","480000.00","480000.00","470000.00","","06/24/03","","0"
"25-0370-010","3604","AFFIRMED","95608","3","2 (2 0)","1496","0.1600","1979","","","","0","58","279900.00","279900.00","279000.00","","07/22/03","","0"
"260-0165-021-0000","6249","Landis","95608","4-5","3 (3 0)","2715","0.5100","9999","","","","0","9","418888.00","418888.00","424888.00","","06/27/03","","0"
"292-0480-034-0000","4808","Paisley","95608","4","3 (2 1)","2755","0.2890","1971","","","","0","1","689000.00","689000.00","689000.00","","07/16/03","","0"
"236-0011-008","6313","Rutland","95608","4","3 (2 1)","1841","0.1600","1974","","","","0","89","305000.00","305000.00","305000.00","","08/05/03","","0"
"229-0273-005-0000","5858","Sharps","95608","4","2 (2 0)","1344","0.1390","1961","","","","0","13","249269.00","249269.00","260000.00","","07/10/03","","0"
"232-0225-009-0000","6201","Templeton","95608","3","2 (2 0)","1527","0.2500","1958","","","","0","12","234900.00","234900.00","240000.00","","07/30/03","","0"
"260-0050-007-0000","3965","HILLGROVE","95608","3","2 (2 0)","1415","0.2500","1958","","","","0","19","279950.00","274950.00","274000.00","","07/31/03","","0"
"232-0300-010-0000","6612","Markley","95608","3","2 (2 0)","1134","0.1500","1958","","","","0","22","237500.00","237500.00","230000.00","","07/30/03","","0"
"232-0530-004","5951","CASA ALEGRE","95608","3","3 (2 1)","1380","0.0200","1973","","","","0","3","164000.00","164000.00","164000.00","","07/16/03","","0"
"236-0142-005","5313","AGATE","95608","3","2 (1 1)","1152","0.2000","1960","","","","0","45","224000.00","224000.00","218500.00","","08/01/03","","0"
"258-0232-002-0000","3636","Casa Rosa","95608","3","2 (2 0)","1328","0.2300","1960","","","","0","159","269900.00","269900.00","260000.00","","08/19/03","","0"
"272-0250-006-0000","5152","Kenneth","95608","2-3","1 (1 0)","1600","0.2500","1956","","","","0","5","220000.00","220000.00","218000.00","","07/08/03","","0"
"282-0072-001-0000","4901","Melvin","95608","5","2 (2 0)","2100","0.2300","1955","","","","0","134","275000.00","275000.00","275000.00","","07/09/03","","0"
"272-0031-032-0000","3219","ASHWOOD","95608","3","1 (1 0)","1084","0.1200","1960","","","","0","20","220000.00","210000.00","210900.00","","08/11/03","","0"
"273-002-10-35","6236","Landis","95608","4","3 (2 1)","1530","0.1780","1987","","","","0","4","254900.00","254900.00","254900.00","","06/12/03","","0"
"273-0192-039-0000","2641","Riverpine","95608","5","3 (2 1)","2966","0.1664","1981","","","","0","42","575000.00","539000.00","535000.00","","08/21/03","","0"
"232-0361-007-0000","5729","Hesper","95608","3","1 (1 0)","1020","0.1800","1961","","","","0","10","219500.00","219500.00","224900.00","","07/31/03","","0"
"258-0271-007-0000","5219","Grant","95608","3","2 (2 0)","1627","0.1920","1984","","","","0","39","342000.00","297000.00","297000.00","","08/20/03","","0"
"232-0201-039","5541","SAPUNOR","95608","4","2 (2 0)","1120","0.1500","1958","","","","0","4","209000.00","209000.00","213000.00","","07/03/03","","0"
"283-0200-017-0000","5448","FAIR OAKS","95608","6","6 (6 0)","5784","1.5000","1917","","","","0","631","999900.00","999900.00","1025000.00","","08/29/03","","0"
"258-0053-010-0000","3801","HORTON","95608","3","1 (1 0)","1209","0.2400","1956","","","","0","21","229900.00","229900.00","222500.00","","07/21/03","","0"
"236-0281-003-0000","5009","Schuyler","95608","4","2 (2 0)","1730","0.2300","1967","","","","0","9","310000.00","310000.00","315000.00","","08/06/03","","0"
"232-0530-013-0000","5969","Casa Alegre","95608","2","3 (2 1)","1166","","1973","","","","0","4","172000.00","172000.00","172000.00","","08/01/03","","0"
"282-0360-017-0000","4705","Olive Oak","95608","3","2 (2 0)","1786","0.1500","1976","","","","0","34","349500.00","349500.00","339500.00","","08/15/03","","0"
"260-0022-006-0000","6209","Ross","95608","4","1 (1 0)","1400","0.1600","1910","","","","0","220","199950.00","199950.00","192500.00","","08/07/03","","0"
"272-0130-040","5126","Von","95608","3","1 (1 0)","1059","0.2600","1955","","","","0","18","239950.00","239950.00","235000.00","","07/09/03","","0"
"282-0272-007-0000","1709","Mission","95608","4","3 (2 1)","1886","0.2320","1955","","","","0","42","375000.00","375000.00","375000.00","","07/25/03","","0"
"289-0540-008-0000","1517","Kingsford","95608","4","5 (4 1)","4562","0.4100","1984","","","","0","52","965000.00","965000.00","900000.00","","09/19/03","","0"
"273-0111-030-0000","6149","Homesweet","95608","2","2 (2 0)","1216","0.1500","1986","","","","0","3","202000.00","202000.00","200000.00","","07/31/03","","0"
